bird_id	D14A1	D14A2	D14A3	D14A4	D14B1	D14B2	D14B3	D14B4	D14C1	D14C2	D14C3	D14C4	D21A1	D21A2	D21A3	D21A4	D21B1	D21B2	D21B3	D21B4	D21C1	D21C2	D21C3	D21C4	D35A1	D35A2	D35A4	D35B2	D35B4	D35C1	D35C2	D35C3	D3A2	D3A4	D3B1	D3B2	D3C1	D3C2	D3C3	D3C4	D35A3	D35B3	D35C4	D3A3	D3B3	D3B4	D35B1
Blautia_A intestinavium	0.00206	0.0	0.0	0.0	0.0	0.00053	0.0	0.0	0.0	0.00095	0.0	0.0	0.0	0.0	0.0	0.0	0.00227	0.0	0.0	0.00183	0.0039	0.0	0.0	0.00402	0.0	0.0	0.00125	0.00044	0.00133	0.00046	0.00127	0.00214	0.0	0.01314	0.0	0.0	0.0	0.0	0.0	0.0	0.00108	0.00168	0.00466	0.0	0.0	0.0	0.0
Blautia_A gallistercoris	0.0	0.0	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00051	0.00044	0.0	0.0	0.00043	0.0	0.0	0.0	0.00044	0.0	0.0	0.0	0.00042	0.00205	0.0	0.00054	0.0	0.0	0.0	0.00043	0.0	0.00054	0.0	0.0	0.0	0.0	0.0	0.0
Blautia_A excrementigallinarum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035	0.0	0.0	0.0	0.00036	0.00254	0.0	0.00145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia_A faecavium	0.0	0.0	0.0014	0.0	0.00118	0.0	0.00316	0.0	0.0	0.00323	0.00803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00249	0.00071	0.0	0.0	0.00282	0.0	0.0	0.0	0.00051	0.0	0.00047	0.00109	0.00057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00107	0.0	0.0	0.0	0.0
Enterocloster clostridioformis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Enterocloster faecavium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Flavonifractor massiliensis_A	0.0	0.0	0.0	0.0	0.0	0.00069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154	0.0	0.0	0.00076	0.0	0.0	0.00033	0.0006	0.00077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049	0.0	0.0	0.0	0.0	0.0	0.0
Dysosmobacter sp910588005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003	0.0	0.0	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123	0.0	0.0	0.0	0.00055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dysosmobacter sp018228705	0.0	0.0	0.0	0.0	0.00047	0.00057	0.0	0.0	0.0	0.0	0.00031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00088	0.0	0.0	0.00049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.00032	0.0	0.0	0.0	0.0	0.0	0.00068	0.0	0.0	0.0	0.0	0.0	0.0
Dysosmobacter excrementavium	0.0	0.00093	0.0	0.0	0.00186	0.00073	0.0	0.00092	0.00055	0.0	0.00081	0.0	0.0	0.0	0.0	0.0	0.00038	0.0	0.0	0.0	0.00046	0.0	0.0	0.00033	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dysosmobacter excrementigallinarum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036	0.0	0.0	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dysosmobacter welbionis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00069	0.00013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.00071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Intestinimonas pullistercoris	0.00424	0.00659	0.00234	0.0	0.00169	0.00049	0.00104	0.00716	0.00259	0.00152	0.00231	0.00109	0.0	0.0	0.0	0.0	0.00105	0.0	0.00081	0.0	0.00872	0.0	0.0	0.00152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Intestinimonas stercoravium	0.00332	0.0047	0.0	0.00337	0.0013	0.00219	0.0	0.0	0.00068	0.00184	0.00053	0.00196	0.0	0.0	0.00606	0.00178	0.0007	0.00464	0.00223	0.00404	0.00086	0.0	0.00238	0.00899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02104	0.0	0.0	0.0
Intestinimonas timonensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016	0.0	0.0	0.0	0.0	0.0	0.00047	0.0	0.0	0.0	0.00025	0.0	0.0	0.00031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00066	0.0	0.0	0.0	0.0	0.0	0.0
Intestinimonas merdavium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00255	0.0	0.0	0.00876	0.0	0.0	0.0	0.0	0.00257	0.0	0.0	0.005	0.00504	0.00244	0.0	0.0	0.00684	0.00576	0.01454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00094	0.00971	0.00255	0.0	0.0	0.0	0.00262
Intestinimonas stercorigallinarum	0.0	0.0	0.0	0.0	0.0	0.0004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049	0.0	0.0	0.0	0.0	0.0	0.0	0.00033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoflavonifractor sp904419835	0.0028	0.0	0.0	0.0	0.00109	0.00088	0.0	0.0	0.00194	0.00325	0.00106	0.0	0.0	0.0	0.00211	0.0	0.00068	0.0	0.0	0.00081	0.00105	0.00073	0.0	0.00048	0.0	0.00109	0.0	0.0	0.0	0.0	0.0	0.0009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoflavonifractor capillosus	0.0	0.00091	0.0	0.00084	0.00045	0.00106	0.0	0.00089	0.00101	0.00159	0.0005	0.00087	0.0	0.00213	0.0	0.00122	0.00097	0.0	0.00097	0.00124	0.00116	0.0012	0.0	0.00103	0.0	0.00069	0.0	0.00054	0.0	0.00041	0.0	0.00107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00068	0.0	0.00122	0.0	0.0	0.0	0.0
Flavonifractor sp017811815	0.0	0.0	0.0	0.0	0.0	0.00057	0.0	0.0	0.0	0.0	0.00013	0.0	0.0	0.0	0.0	0.00085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Flavonifractor phocaeensis_A	0.0	0.00076	0.0	0.0	0.0	0.00108	0.0	0.0	0.0	0.0	0.00059	0.0	0.0	0.0	0.0	0.00126	0.00079	0.0	0.00227	0.00049	0.00074	0.00133	0.0	0.00057	0.0	0.0	0.0	0.00093	0.0	0.0	0.0	0.00122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00131	0.0	0.0	0.0	0.0	0.0	0.0
Flavonifractor sp002159455	0.0	0.00064	0.0	0.0	0.00101	0.00113	0.0	0.00083	0.00065	0.00058	0.00058	0.0008	0.0	0.0032	0.0	0.00166	0.00254	0.0	0.00271	0.00073	0.00191	0.00277	0.00154	0.00053	0.02464	0.00079	0.00278	0.00175	0.01331	0.00088	0.00259	0.00212	0.0	0.0	0.00055	0.0	0.0	0.0	0.0	0.0	0.00708	0.00504	0.00089	0.0	0.0	0.0	0.00191
Flavonifractor sp002159265	0.0	0.00138	0.0	0.0	0.00155	0.00144	0.0	0.00181	0.00118	0.0009	0.00108	0.00114	0.0	0.00338	0.0	0.00243	0.00169	0.0	0.00263	0.0009	0.00165	0.00143	0.0	0.0015	0.01107	0.0	0.0	0.0	0.0	0.00064	0.00345	0.00408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00265	0.0	0.00251	0.0	0.0	0.0	0.0
Lawsonibacter sp900754605	0.0	0.00048	0.0	0.00084	0.00043	0.0	0.0	0.0	0.0	0.0006	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039	0.0	0.0	0.0006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Enterenecus capillosus_A	0.0	0.00074	0.0	0.0	0.0	0.0	0.0	0.00092	0.0	0.00071	0.00064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047	0.0	0.0	0.0	0.0	0.0	0.0	0.0012	0.00156	0.00162	0.00231	0.00137	0.0	0.0	0.0	0.0	0.0	0.00263	0.00045	0.0	0.00164	0.00218	0.00129	0.0	0.0	0.0	0.0
Lawsonibacter sp002161175	0.0	0.0005	0.0	0.0	0.00068	0.0	0.0	0.00114	0.0	0.00078	0.00029	0.0	0.0	0.0	0.0	0.00085	0.00094	0.0	0.00113	0.0	0.00075	0.0	0.0	0.00062	0.00143	0.00135	0.0	0.001	0.0	0.00044	0.0	0.00071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0
Lawsonibacter sp900553135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lawsonibacter sp900066825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lawsonibacter sp902363045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lawsonibacter sp904420465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036	0.0	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Flavonifractor plautii	0.00859	0.00573	0.0103	0.00619	0.00163	0.00042	0.00156	0.0	0.0	0.00311	0.00018	0.00246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00146	0.00534	0.00845	0.00464	0.0	0.02698	0.0	0.02014	0.0	0.0	0.0	0.0	0.0	0.0045	0.0
Flavonifractor merdavium	0.00424	0.0	0.0	0.0	0.0	0.00146	0.0	0.0	0.00053	0.00106	0.0	0.0	0.0	0.009	0.00111	0.00612	0.01357	0.0059	0.01254	0.00091	0.00591	0.00817	0.01096	0.00027	0.00164	0.00293	0.0	0.0	0.0009	0.00162	0.0	0.00275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00209	0.00162	0.0	0.0	0.0	0.0	0.0
Lawsonibacter sp003478995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00073	0.0	0.00024	0.0	0.0	0.0	0.0	0.0	0.00045	0.0	0.0	0.0	0.00026	0.0	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	0.00032	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00068	0.0	0.0	0.0	0.0	0.0	0.0
Enterenecus sp002161235	0.0	0.0	0.0	0.0	0.00064	0.0	0.0	0.0	0.0	0.0	0.00101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00117	0.0	0.00067	0.0	0.0	0.0	0.00107	0.0	0.00067	0.0	0.00113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00096	0.0	0.0	0.0	0.0	0.0	0.0
Enterenecus stercoripullorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Enterenecus sp905210385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00059	0.0	0.0	0.0	0.00143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Onthomonas sp900758315	0.0	0.0	0.0	0.0	0.00153	0.00232	0.0	0.0	0.0	0.0	0.00084	0.0	0.0	0.0	0.0	0.0	0.00141	0.0	0.0	0.00163	0.00141	0.0	0.0	0.00242	0.0	0.0	0.0	0.0	0.00426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NSJ-51 sp900549795	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.00108	0.00101	0.00034	0.0	0.0	0.0	0.0	0.0	0.00068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scatomorpha intestinigallinarum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00504	0.0	0.0	0.00536	0.00412	0.0	0.00108	0.00281	0.0008	0.00645	0.00397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01444	0.0	0.0	0.0	0.0	0.0	0.00332
Scatomorpha pullicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00795	0.0	0.00087	0.0	0.00142	0.0	0.0	0.00197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047	0.00141	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.0	0.0
Avoscillospira_A avistercoris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016	0.0	0.0	0.01493	0.0	0.0	0.00094	0.0	0.00125	0.0	0.0	0.00714	0.00092	0.0	0.02421	0.00962	0.00216	0.00352	0.00664	0.00828	0.0103	0.03457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01852	0.00361	0.00458	0.0	0.0	0.0	0.00126
CAJFPI01 sp904420435	0.0	0.0006	0.0	0.0	0.0	0.00046	0.0	0.00074	0.0	0.0	0.00169	0.0	0.0	0.0	0.0	0.0	0.00047	0.0	0.0	0.0	0.00046	0.0	0.0	0.00055	0.0	0.00079	0.0	0.0	0.0	0.00086	0.0	0.00063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pelethomonas sp017887695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.00402	0.00193	0.00097	0.00141	0.00323	0.00377	0.00412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00082	0.0	0.00244	0.0	0.0	0.0	0.00126
CAJFPI01 sp904419145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00153	0.00393	0.0	0.0	0.0	0.0	0.00029	0.0	0.0	0.00353	0.0	0.0	0.0	0.00044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Evtepia excrementipullorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00136	0.00158	0.0	0.00189	0.0	0.0	0.0018	0.0011	0.00127	0.00077	0.00033	0.0	0.00092	0.0	0.0	0.00121	0.0014	0.00104	0.00216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143	0.0	0.00122	0.0	0.0	0.0	0.0
Avoscillospira avicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00259	0.0	0.0	0.0	0.0	0.0	0.00564	0.00487	0.0	0.00034	0.00117	0.0007	0.00227	0.00055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00279	0.0	0.00174	0.0	0.0	0.0	0.00166
Avoscillospira stercoripullorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00825	0.0	0.0	0.0	0.0	0.0	0.0	0.00121	0.00062	0.0	0.0	0.0	0.0	0.00076	0.00324	0.00071	0.00281	0.00123	0.00409	0.00208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00237	0.00324	0.00129	0.0	0.0	0.0	0.0
CAG-83 sp004557655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pelethomonas sp900549475	0.0	0.0	0.0	0.0	0.00058	0.00064	0.0	0.0	0.0	0.0	0.00022	0.0	0.0	0.0	0.0	0.0	0.00079	0.0	0.00182	0.00083	0.0	0.0	0.0	0.00116	0.0	0.00175	0.0	0.00083	0.0	0.00067	0.0015	0.00126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00084	0.0	0.00129	0.0	0.0	0.0	0.0
Galloscillospira_A excrementavium	0.0	0.0	0.0	0.0	0.0	0.00115	0.0	0.0	0.0	0.00083	0.00054	0.0	0.0	0.0	0.0	0.0013	0.00267	0.0	0.0	0.0	0.00051	0.00087	0.0	0.00079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Enterenecus faecium	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.00447	0.0	0.0	0.0	0.00195	0.0	0.00426	0.00247	0.0	0.0	0.00139	0.00049	0.00584	0.0	0.00053	0.00279	0.00461	0.00705	0.00275	0.00484	0.00704	0.00195	0.00784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00359	0.01456	0.0078	0.0	0.0	0.0	0.00554
Enterenecus avicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.00706	0.0073	0.00334	0.00871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00598	0.00653	0.0	0.0	0.0	0.0	0.0
Faecousia intestinigallinarum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Faecousia sp900554625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Galloscillospira_A stercoripullorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00111	0.00207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00336	0.00583	0.0	0.00194	0.00906	0.00177	0.0	0.00168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00127	0.01481	0.00662	0.0	0.0	0.0	0.00217
Faecousia excrementipullorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01289	0.0093	0.00147	0.0015	0.00656	0.00472	0.00109	0.00219	0.0	0.01378	0.01026	0.0	0.0	0.0	0.00267	0.00047	0.00226	0.0	0.0	0.01805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.00423	0.01002	0.0	0.0	0.0	0.0
An92 sp900199495	0.0	0.0	0.0	0.0	0.0006	0.00044	0.0	0.0	0.0	0.00051	0.0005	0.0005	0.0	0.0	0.0	0.0	0.00074	0.0	0.0	0.00056	0.0008	0.0	0.0	0.00091	0.0	0.0	0.0	0.00043	0.0	0.00046	0.0	0.0	0.0	0.0	0.00046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
An92 sp016901735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
An92 sp018374635	0.0	0.0005	0.0	0.0	0.0008	0.0	0.0	0.0	0.0	0.00046	0.0	0.00052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043	0.0	0.0	0.00118	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
An92 sp002159175	0.0	0.0	0.0	0.0	0.00062	0.0	0.0	0.0	0.0	0.0	0.00032	0.0	0.0	0.0	0.0	0.0	0.00078	0.0	0.0	0.0	0.00065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.00068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00196	0.0	0.0	0.0	0.0
An92 sp019118925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042	0.0	0.0	0.00067	0.0	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
An92 sp019115265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00121	0.0	0.0	0.0	0.0	0.0	0.0	0.00123	0.00092	0.0	0.0035	0.00086	0.0	0.00064	0.00102	0.0	0.0	0.00103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00124	0.00131	0.00096	0.0	0.0	0.0	0.0
UBA1405 sp002305685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00119	0.00125	0.00066	0.00102	0.00099	0.0	0.0009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00068	0.0	0.00074	0.0	0.0	0.0	0.00121
Gemmiger excrementigallinarum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gemmiger stercoravium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01435	0.0	0.0	0.0	0.00681	0.0	0.0	0.0	0.00181	0.001	0.0	0.01088	0.01048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
