bird_id	D14A1	D14A2	D14A3	D14A4	D14B1	D14B2	D14B3	D14B4	D14C1	D14C2	D14C3	D14C4	D21A1	D21A2	D21A3	D21A4	D21B1	D21B2	D21B3	D21B4	D21C1	D21C2	D21C3	D21C4	D35A1	D35A2	D35A3	D35A4	D35B1	D35B2	D35B3	D35B4	D35C1	D35C2	D35C3	D35C4	D3A2	D3A3	D3A4	D3B1	D3B2	D3B3	D3B4	D3C1	D3C2	D3C3	D3C4
Onthovicinus excrementipullorum	0.00633	8e-05	0.00705	0.0001	0.00403	0.00083	0.00971	0.00017	0.00631	0.00344	0.00107	0.00012	7e-05	0.0001	0.00028	8e-05	0.00649	0.00015	0.00028	0.00018	0.0038	0.00898	0.00021	0.00017	5e-05	3e-05	0.00011	7e-05	9e-05	6e-05	6e-05	0.00124	0.00017	0.00205	0.0001	0.00012	0.0	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBA1417 sp900552925	0.00457	0.00075	0.0008	0.0007	0.00034	0.00164	0.001	0.00091	0.00034	0.00325	0.00145	0.0001	0.0008	0.00042	0.00096	0.00041	0.00156	0.00075	0.00137	0.00181	0.00088	0.00092	0.0009	0.00275	0.00017	0.00057	0.00025	0.00047	0.00096	0.00113	0.0004	0.00056	0.00061	0.00063	0.00034	0.00047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Heritagella gallinarum	0.00037	2e-05	0.0	3e-05	9e-05	0.00024	8e-05	3e-05	0.0	9e-05	0.0	0.0	0.00226	0.00607	3e-05	6e-05	0.00565	0.00017	0.00011	0.00024	5e-05	0.00303	0.00045	7e-05	0.00307	0.0009	0.00064	0.00077	0.00053	0.00068	0.00546	0.00146	0.00266	0.00135	0.00029	0.00139	0.0	3e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Heritagella pullistercoris	0.00033	0.00016	0.00051	0.00016	0.00023	0.0001	0.00031	0.00017	0.00014	0.00033	0.00015	9e-05	0.00013	0.00032	0.0001	9e-05	0.00027	9e-05	0.00017	0.00021	0.00015	0.00012	0.00018	0.00015	0.00023	0.00084	0.00027	0.00014	0.00015	0.00014	0.00031	0.00026	0.00028	0.00013	0.00011	0.00022	0.00011	7e-05	2e-05	4e-05	0.0	0.00023	0.0	0.0	0.00021	0.0	0.0
Heritagella intestinalis	0.0002	0.0	0.0	0.00071	0.00071	0.00034	0.0	0.00067	0.0	0.00382	0.00176	0.0	0.00011	0.0002	0.0	0.0	4e-05	0.0	0.00032	0.0005	0.00035	0.00076	7e-05	0.00037	0.00068	7e-05	0.0013	0.0012	0.00037	0.00075	0.00022	5e-05	9e-05	3e-05	0.00054	0.00026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gallacutalibacter pullicola	0.0008	0.00207	0.00124	0.00197	0.00078	0.00117	0.00219	0.00123	0.00172	0.00334	0.00034	0.00111	0.00091	0.00031	0.00134	0.00026	0.00071	0.00059	0.00028	0.00029	0.0008	0.00075	0.0006	0.00124	0.00032	0.00032	0.00032	0.00045	0.00079	0.00016	0.00028	0.00022	0.0008	0.00021	0.00036	0.00055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UMGS1071 sp900541905	0.00069	0.00018	0.00039	0.00072	0.00025	0.00028	0.0006	0.00044	0.00089	0.00031	0.00058	0.00023	9e-05	9e-05	0.0002	0.00011	8e-05	0.00017	0.0001	0.00011	0.00015	8e-05	0.00012	0.00012	7e-05	4e-05	9e-05	7e-05	9e-05	7e-05	0.00011	6e-05	5e-05	0.00012	5e-05	0.00016	0.00271	0.00027	0.00564	0.00048	0.00151	0.00168	0.01468	0.00147	0.00112	0.00433	0.00355
Caccousia stercoris	0.00038	0.00047	0.00033	0.00054	0.00033	0.00086	0.00033	0.00047	0.00045	0.00037	0.00026	0.00073	0.00069	0.00136	0.00061	0.00177	0.00089	0.00055	0.00108	0.00085	0.00091	0.00104	0.00128	0.00076	0.00113	0.00062	0.00142	0.00057	0.00054	0.00043	0.00079	0.00055	0.00084	0.00083	0.00051	0.00113	2e-05	0.00094	6e-05	0.00062	0.0	0.00017	0.0	0.00126	0.00102	5e-05	0.0
Caccousia avistercoris	8e-05	9e-05	3e-05	0.00023	7e-05	0.00144	0.00093	6e-05	6e-05	9e-05	2e-05	2e-05	0.00039	0.00024	0.00166	0.00037	0.00035	0.0013	0.00012	0.0006	0.00021	0.00043	0.00054	0.00047	0.00012	9e-05	0.00012	0.0002	0.0004	7e-05	0.0001	5e-05	0.00011	0.0001	7e-05	0.0002	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041	0.0
Caccousia avicola	2e-05	0.00057	0.0	0.0	4e-05	5e-05	8e-05	8e-05	5e-05	0.0	0.0	2e-05	0.00022	0.00147	8e-05	0.00674	0.00231	5e-05	0.00146	0.00242	0.00309	0.00347	0.00531	2e-05	0.00135	0.00162	0.00157	0.00068	0.00038	0.00049	0.00026	0.00041	0.00277	0.00154	9e-05	0.00485	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019
Avimonas caecicola	0.00036	0.00018	2e-05	0.0	0.0	2e-05	0.0	3e-05	6e-05	2e-05	6e-05	0.0	0.00012	7e-05	0.00065	0.00011	8e-05	8e-05	0.00011	0.0001	0.00014	0.00011	0.00021	0.00033	0.00014	8e-05	0.00027	4e-05	0.0001	0.00053	0.00015	0.00012	0.00019	0.00012	0.00012	9e-05	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Avimonas merdigallinarum	2e-05	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	3e-05	2e-05	0.00028	0.00032	2e-05	0.0	0.0005	0.00093	0.0017	0.0	0.0	0.00038	3e-05	0.00052	0.00047	0.00095	4e-05	0.0001	0.00057	0.00068	0.00022	0.00018	0.00013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAJFUH01 sp904420155	0.00039	0.00129	0.00067	9e-05	0.00046	2e-05	0.00171	7e-05	0.00067	0.00041	0.0003	0.0001	8e-05	4e-05	0.0003	0.00012	4e-05	0.00022	7e-05	3e-05	0.00015	9e-05	0.00013	8e-05	0.0004	7e-05	8e-05	6e-05	0.00016	0.00011	4e-05	2e-05	0.0	2e-05	3e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F23-B02 sp001916715	4e-05	5e-05	0.0	0.0001	5e-05	0.00042	0.0	7e-05	5e-05	4e-05	3e-05	0.00016	0.00023	0.00011	0.00012	4e-05	4e-05	0.00011	0.00017	6e-05	7e-05	3e-05	0.0	8e-05	0.00012	4e-05	0.00033	0.00014	0.00013	0.00025	7e-05	0.00017	0.00026	0.00028	6e-05	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Marseille-P3106 sp900169975	5e-05	0.00022	0.00035	0.00031	9e-05	0.00023	0.00017	0.00013	0.00039	0.00033	7e-05	0.00018	0.00026	0.00022	0.00014	7e-05	8e-05	0.00016	0.00026	0.0001	0.00014	0.00029	0.00017	0.00015	0.0001	0.0001	0.00018	0.0001	0.00011	0.00066	0.00014	0.0002	0.00018	0.00026	0.00041	0.00018	0.0	3e-05	0.0	8e-05	0.0	0.0	0.0	0.0	0.00034	0.0	0.0
Acutalibacter sp904374805	0.00614	0.00302	0.00154	0.00397	0.0076	0.00212	0.00242	0.00602	0.00283	0.00167	0.00241	0.00221	0.00053	0.00126	0.00308	0.00142	0.00035	0.00253	0.00235	0.00228	0.00103	0.00014	0.00154	0.00113	0.00022	0.00036	6e-05	7e-05	0.00053	9e-05	3e-05	0.00016	0.00015	0.00018	8e-05	0.00016	0.0	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acutalibacter sp905215055	0.00051	0.00088	0.00037	0.00057	0.001	0.00059	0.00065	0.00219	0.00121	0.00081	0.00237	0.00024	0.0003	0.00137	0.00066	0.00036	0.0007	0.00084	0.00068	0.0008	0.00116	0.00059	0.00059	0.00102	0.00029	0.00019	0.00017	0.00031	0.00029	0.00014	0.00027	0.0002	0.00018	0.00023	0.0002	0.00052	2e-05	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acutalibacter stercoravium	0.00041	0.00259	0.00577	0.00051	0.00374	0.00312	0.00463	0.00601	0.00783	0.0086	0.01047	6e-05	0.00047	0.00054	0.00015	0.0001	0.00038	0.00046	0.00255	0.00084	0.00039	0.00058	0.00144	0.00318	0.00037	6e-05	0.0001	0.00018	0.00023	5e-05	8e-05	6e-05	7e-05	0.00011	0.00011	0.00032	0.0	0.0	0.0	6e-05	0.0	0.0	0.0	0.0	2e-05	0.0	0.0
Acutalibacter sp900755895	0.00049	0.00316	0.00082	0.00238	0.00119	0.00074	0.00193	0.0014	0.0026	0.00137	0.00123	0.0011	0.00158	0.00076	0.00116	0.00298	0.00088	0.00091	0.00104	0.00162	0.00046	0.0007	0.00168	0.00077	0.00107	0.00096	0.00101	0.00086	0.00079	0.0009	0.00071	0.00104	0.00057	0.0009	0.00093	0.00079	0.0	0.00141	2e-05	0.0033	0.0	0.0	0.0	2e-05	7e-05	0.0	0.0
Acutalibacter sp900543305	0.0002	0.00028	0.00013	0.00012	0.00047	0.0002	0.00019	0.00105	0.00018	0.00025	0.00026	0.00012	7e-05	0.00016	0.00015	9e-05	0.00012	0.00023	0.00013	0.00017	0.00013	0.0001	0.00015	0.00011	8e-05	4e-05	9e-05	6e-05	8e-05	7e-05	8e-05	6e-05	7e-05	7e-05	0.00011	0.00013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acutalibacter stercorigallinarum	0.0001	6e-05	7e-05	3e-05	0.00011	7e-05	5e-05	0.0002	0.00011	9e-05	8e-05	4e-05	4e-05	6e-05	5e-05	0.00042	5e-05	9e-05	0.00013	0.00067	7e-05	0.00021	5e-05	7e-05	0.00104	0.00017	0.00032	0.00028	0.00017	0.00032	8e-05	0.00013	0.00049	6e-05	0.0003	0.00068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3e-05	0.0	0.0
Acutalibacter sp904391645	4e-05	0.0001	0.0	0.0	0.00013	0.0002	0.00015	8e-05	0.00024	0.00019	0.00015	5e-05	0.00019	0.00042	5e-05	0.00021	0.00023	0.00028	0.0003	0.00038	0.0002	0.00019	0.00011	4e-05	0.00024	0.00012	0.00013	0.00017	0.00036	0.00019	0.00012	0.00016	8e-05	0.00026	0.0001	0.00053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acutalibacter sp904419785	2e-05	4e-05	2e-05	0.0	0.00138	0.00016	0.0002	0.00013	0.0	0.00034	5e-05	0.00176	0.00018	0.00234	2e-05	8e-05	0.00162	0.00014	0.00012	0.00047	0.00014	0.00085	0.00055	6e-05	0.00016	0.00016	0.00013	7e-05	3e-05	0.0	0.00027	0.0	8e-05	0.00019	5e-05	0.00013	0.0	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eubacterium_R faecavium	0.00903	0.06022	0.0	0.00128	0.0	0.00072	3e-05	0.00023	0.00206	0.00237	0.00475	0.00029	0.00034	0.00012	0.00025	0.00312	0.00608	0.00296	0.00027	0.0024	5e-05	0.00153	0.00058	3e-05	0.00776	0.00174	0.00088	0.00027	0.00024	0.00029	0.00051	0.00014	0.00044	0.00056	0.00011	0.0001	0.0	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eubacterium_R faecale	0.00041	0.00233	2e-05	0.00016	5e-05	0.04167	3e-05	4e-05	0.00012	0.00014	0.00066	8e-05	0.01634	0.00402	8e-05	0.0002	0.00032	0.00329	0.01074	0.00086	8e-05	0.00011	5e-05	5e-05	0.00583	0.00015	0.02074	0.00013	0.00728	0.01763	0.00011	0.00012	0.02585	0.0214	0.00027	0.00345	2e-05	3e-05	2e-05	4e-05	0.00038	0.0	0.0	3e-05	4e-05	2e-05	0.00048
JAGZMM01 sp904420015	0.00027	0.00023	0.00135	0.00035	0.0006	0.00018	0.00126	0.00019	0.0003	0.00027	0.00051	0.00041	0.00015	0.00016	0.00018	0.00012	6e-05	0.00014	0.00018	0.00012	0.00018	9e-05	0.00012	0.0002	0.00014	9e-05	5e-05	4e-05	0.00018	6e-05	3e-05	6e-05	7e-05	0.0001	8e-05	8e-05	0.0	0.0	1e-05	0.0	0.0	0.0	0.0	0.0	6e-05	0.0	0.0
Gallacutalibacter_A stercoravium	0.00027	0.00011	0.0	0.00026	0.0	0.00025	0.00015	0.00041	0.00028	0.00075	0.00034	0.00012	0.00036	0.0005	0.00062	0.0003	0.00094	0.00146	0.00134	0.00021	0.0006	0.0004	0.00042	0.0012	0.00035	0.00057	0.00016	8e-05	0.00149	0.00055	0.00072	0.00044	0.00022	0.00036	5e-05	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Agathobaculum intestinigallinarum	0.0005	0.0007	0.00084	0.00081	0.01202	0.00063	0.00114	0.00062	0.00028	0.009	0.00045	0.00049	0.00084	0.00089	0.00044	0.00065	0.00043	0.00043	0.00061	0.00165	0.00023	0.0008	0.00028	8e-05	0.00151	9e-05	0.00072	0.00029	0.00028	0.00089	0.0008	0.00076	0.00026	0.0014	0.00091	0.00041	0.00048	0.0	0.0	0.0001	0.0	0.0	0.0	5e-05	0.0	0.0	0.01888
Agathobaculum intestinipullorum	0.00026	6e-05	0.0002	0.00012	0.0001	0.00046	8e-05	8e-05	0.00012	0.00016	0.00042	0.00025	0.00029	6e-05	0.00025	0.00037	0.00016	0.00029	0.00027	0.00023	0.00042	0.0001	0.00014	0.00013	0.00241	0.00221	0.00109	0.00043	0.00317	0.0009	0.00207	0.00041	0.00046	0.0003	0.00142	0.00262	8e-05	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00061
Agathobaculum sp900291975	0.0002	0.00012	0.00029	0.00028	0.00019	0.00026	0.00029	0.00014	0.00012	0.00033	0.00015	7e-05	0.0005	0.00039	0.00019	0.0004	0.00042	0.00019	0.00031	0.0005	0.00015	0.00016	0.00032	9e-05	0.00018	0.00012	0.00017	0.00011	0.0001	5e-05	0.00024	8e-05	9e-05	0.00012	9e-05	0.00019	0.00024	0.0	0.0	4e-05	0.0	0.0	0.0	1e-05	0.0	0.0	0.00023
Agathobaculum desmolans	0.00019	0.00011	7e-05	0.00064	9e-05	0.0002	5e-05	0.00065	6e-05	6e-05	8e-05	7e-05	0.00025	6e-05	0.00011	0.00025	0.00012	0.00027	0.0001	0.00018	8e-05	8e-05	0.00016	9e-05	0.00013	5e-05	0.00019	4e-05	7e-05	5e-05	8e-05	4e-05	7e-05	7e-05	9e-05	0.00012	7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002
Agathobaculum merdigallinarum	0.00019	6e-05	0.0003	0.00051	0.00078	0.01488	0.00015	0.00073	0.00037	0.00042	0.00015	0.00203	0.00333	0.00012	0.00116	0.00825	0.00035	0.01006	0.0031	0.00089	0.00196	0.00087	0.00013	4e-05	0.00026	7e-05	0.00088	0.00042	0.0001	0.00016	0.0001	0.00021	0.00015	0.00042	0.00122	0.00056	0.00017	1e-05	0.0	0.00015	0.0	0.0	0.0	0.0	0.0	0.0	0.00284
Agathobaculum sp900557315	0.0002	5e-05	0.00037	0.0004	0.00055	0.00034	0.00019	0.00049	0.00029	0.00036	0.00014	0.00044	0.00439	0.00088	0.0005	0.00029	0.00043	0.00021	0.00022	0.00037	0.0003	0.0001	0.00013	0.00029	0.00103	0.00012	0.00102	0.00038	0.00027	0.00043	0.00011	0.0001	0.00196	0.0004	0.00142	0.00302	0.00014	0.0	0.0	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.00083
Agathobaculum pullistercoris	0.01402	0.00124	0.01761	0.00189	0.00654	0.00372	0.00866	0.00087	0.00138	0.01204	0.01154	0.00398	0.00471	0.00343	0.00236	0.00029	0.00486	0.00115	0.01294	0.01625	0.00504	0.00079	0.00895	0.0016	0.00092	0.00047	0.00074	0.00036	0.00021	0.00023	0.0002	0.0001	0.00062	0.00065	0.00049	0.00016	0.02214	1e-05	0.0	0.00014	0.00103	0.0	0.0	0.0	0.0	0.0	0.00195
Pseudobutyricicoccus lothianensis	0.00131	0.00182	2e-05	0.00229	3e-05	0.00243	2e-05	0.0013	0.00155	0.00076	0.00147	0.00394	0.00018	0.00039	0.00157	0.00031	0.00022	0.00062	0.00076	0.0008	0.00169	0.00015	0.00072	0.00066	0.00033	4e-05	0.00022	0.00025	0.00012	8e-05	0.00075	0.00014	8e-05	0.00012	0.0009	0.00015	0.0	2e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00102
Pseudobutyricicoccus sp003477405	0.00038	0.00037	0.00033	0.00079	0.00044	0.0003	0.00027	0.00049	0.00044	0.00045	0.00032	0.00026	0.00027	0.00037	0.00034	0.00038	0.00038	0.00042	0.00055	0.00039	0.00027	0.00028	0.00032	0.00031	0.00029	0.00014	0.00033	0.00016	0.0003	0.00021	0.0003	0.00021	0.00031	0.00024	0.00028	0.00025	0.0	4e-05	2e-05	7e-05	0.0	0.0	0.0	7e-05	0.00013	1e-05	0.0
Pseudobutyricicoccus sp016901775	0.00014	0.00013	9e-05	0.00011	0.00024	0.0002	0.00024	0.00015	0.00028	0.00034	0.00024	7e-05	0.00036	0.00023	0.00019	0.00016	0.00024	0.0002	0.00016	0.00021	0.00019	0.00019	0.0002	0.00011	0.00028	0.00017	0.00034	0.00016	0.00022	0.00029	0.00043	0.00018	0.00015	0.0002	0.0003	0.00013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5e-05	0.0
Butyricicoccus pullicaecorum	0.00081	0.00011	6e-05	0.00025	0.00026	0.00087	0.00013	0.00061	0.00026	0.00019	0.00014	0.0001	0.00251	0.00059	0.00017	0.00327	0.00058	0.00018	0.00197	0.00039	0.00015	0.00115	0.00012	0.00011	0.00101	0.00201	0.00134	0.00128	0.00025	0.00027	0.00119	0.00037	0.00025	0.00079	0.00041	0.00039	2e-05	2e-05	0.0	8e-05	0.0	6e-05	0.0001	0.0	0.0	2e-05	0.0
Butyricicoccus sp018383195	0.0005	0.00059	0.00055	0.00086	0.0004	0.00052	0.00031	0.00043	0.0008	0.00034	0.00034	0.00053	0.00049	0.0004	0.00059	0.00053	0.00043	0.00063	0.00042	0.00055	0.00074	0.00026	0.00025	0.00043	0.00034	0.00026	0.00039	0.00032	0.00029	0.0003	0.00044	0.00029	0.00026	0.0003	0.00028	0.00044	1e-05	0.00017	0.0001	0.00067	0.0	0.00011	0.0	2e-05	0.00028	0.00011	0.0
Butyricicoccus sp900604335	0.00025	0.00036	0.00022	0.00036	0.0005	0.00247	0.00047	0.00031	0.00031	0.0004	0.00021	0.00031	0.00046	0.01561	0.00024	0.00832	0.00333	0.0006	0.00103	0.00303	0.0004	0.00268	0.00346	0.0002	0.00062	0.00024	0.00053	0.00169	0.00023	0.00019	0.00538	0.00065	0.00095	0.00111	0.00204	0.00157	9e-05	8e-05	0.0	4e-05	0.0	6e-05	0.0	0.0	3e-05	0.00023	0.0
Butyricicoccus sp017886875	1e-05	0.0	2e-05	0.0	3e-05	0.0	0.0	0.0	0.0	0.0	0.0	2e-05	1e-05	9e-05	3e-05	2e-05	2e-05	2e-05	0.0	0.0	0.0	1e-05	2e-05	2e-05	0.00449	0.00211	0.05709	0.00187	0.00014	0.00178	0.00071	6e-05	0.00266	0.00463	0.0181	0.02397	0.0	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	4e-05	2e-05	0.00051
Caproicibacterium sp900554535	0.00026	0.00034	0.00014	0.00045	0.0002	0.00031	0.00016	0.00059	0.00025	0.00018	0.0003	0.00015	0.00031	0.00016	0.00034	0.00026	0.00024	0.00034	0.00024	0.0003	0.00031	0.00025	0.00024	0.00022	0.00022	0.00017	0.0003	0.00034	0.00021	0.00025	0.00063	0.00032	0.0002	0.00022	0.00016	0.0003	0.0	0.00018	3e-05	0.00018	0.0	8e-05	0.0	0.0	0.00011	8e-05	0.0
Fimenecus sp900545625	4e-05	0.00027	0.0	0.00275	0.0	0.0	0.0	0.00169	0.00024	2e-05	0.0	0.00343	0.00121	0.00016	0.00143	0.00099	0.00025	0.00102	0.00033	0.00115	0.00025	7e-05	3e-05	0.00123	6e-05	0.00029	0.00131	0.00353	0.00076	3e-05	0.00114	0.00324	0.00051	4e-05	0.00063	0.00292	0.0	0.0	0.0	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruminococcus_E sp003438075	8e-05	0.00047	0.0	0.00027	3e-05	8e-05	8e-05	0.00017	5e-05	3e-05	8e-05	0.00013	0.00021	0.00015	0.00013	0.00011	0.00013	0.00024	7e-05	0.00014	7e-05	0.00026	0.00011	0.00017	0.00011	0.0001	0.00013	0.00025	7e-05	6e-05	0.00012	0.00022	5e-05	9e-05	0.00019	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Limousia pullorum	0.00018	0.00059	0.00012	0.00067	0.00012	0.00033	0.00012	0.0003	0.00017	0.00027	0.00035	0.00015	0.0005	0.00066	0.00065	0.00038	0.00043	0.00069	0.00036	0.00046	0.00034	0.00084	0.0003	0.0005	0.00057	0.00026	0.00059	0.00039	0.00133	0.00029	0.00071	0.00076	0.00032	0.00085	0.00052	0.00055	0.0	0.00037	0.0	8e-05	0.0	0.0	6e-05	5e-05	6e-05	1e-05	0.00024
Solibaculum mannosilyticum	5e-05	0.0	0.0001	0.0003	0.0	0.00015	0.0	0.00012	8e-05	8e-05	5e-05	0.0	0.00015	8e-05	0.0	9e-05	9e-05	0.00019	9e-05	7e-05	0.00018	0.0	0.00031	0.00038	0.00025	0.0003	0.00019	0.0001	0.00084	0.00023	8e-05	0.00041	0.00012	0.0	0.00013	7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Onthousia sp900760545	0.00018	0.0	0.0	0.0	9e-05	9e-05	3e-05	0.0	0.0	2e-05	0.0	0.00018	0.00099	0.00059	9e-05	0.00026	0.00014	0.00013	0.00352	0.00017	0.0003	0.00018	5e-05	0.00274	0.00064	0.00085	0.00018	0.00136	0.00047	0.00337	0.00019	0.00061	0.00031	0.00012	0.00023	0.00125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Onthousia faecipullorum	0.0001	0.0	0.0	0.0	7e-05	0.00012	3e-05	0.0	0.0	0.0	0.0	0.00061	0.00308	0.00123	0.00012	0.00046	0.00031	0.00016	0.00805	0.00039	0.00065	0.00049	0.0002	0.00573	0.00161	0.00269	0.00047	0.00284	0.00109	0.00752	0.00053	0.00149	0.00032	0.00027	0.00048	0.00269	0.0	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Onthousia excrementipullorum	5e-05	0.0	0.0	0.0	7e-05	5e-05	0.0	0.0	0.0	4e-05	0.0	0.00214	0.00227	0.00076	0.00014	0.0004	0.00031	0.00013	0.00691	0.00031	0.00071	0.00037	0.00024	0.00887	0.00156	0.00278	0.0004	0.00229	0.00128	0.00549	0.00071	0.00108	0.00041	0.00027	0.00049	0.00258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ventrenecus sp904374795	0.00013	0.0	0.0	0.0	3e-05	2e-05	0.0	0.0	0.0	3e-05	0.0	0.0	0.00014	0.00011	6e-05	0.0001	0.00032	6e-05	0.00022	7e-05	0.00012	0.00013	7e-05	0.00035	0.00024	0.00052	8e-05	0.00034	0.0002	0.00057	0.0003	0.00032	0.00101	0.00046	8e-05	0.00052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ventrenecus stercoripullorum	0.0001	0.0	0.0	0.0	0.0	0.00012	2e-05	0.0	0.0	0.0	0.0	3e-05	0.00079	0.00049	0.00012	0.0009	0.00035	5e-05	0.0007	0.0001	0.00256	0.00014	4e-05	9e-05	0.00032	0.00169	8e-05	0.00082	0.00018	0.00097	0.00032	0.0068	0.00013	0.00064	0.00083	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Coprosoma intestinipullorum	0.00016	0.0	0.0	4e-05	3e-05	2e-05	7e-05	0.0	0.0	0.0	0.0	0.00012	9e-05	7e-05	4e-05	0.0001	0.00018	0.00012	0.00012	4e-05	4e-05	0.00013	4e-05	0.00011	8e-05	0.00013	7e-05	0.0001	3e-05	0.00019	4e-05	0.00011	0.0001	6e-05	4e-05	0.00016	1e-05	0.0	2e-05	0.0	0.0	0.0	7e-05	2e-05	4e-05	0.0	0.0
Coprovivens excrementavium	0.00028	6e-05	0.0001	6e-05	9e-05	0.00021	6e-05	0.0	0.0	0.00015	4e-05	0.00018	0.00051	0.0002	0.00011	0.00019	0.00023	0.00017	0.00036	0.00016	5e-05	0.00023	0.0001	0.0002	0.00085	0.00069	0.00026	0.00059	0.0006	0.00105	0.00061	0.00079	0.00074	0.00033	0.00019	0.00085	6e-05	0.0	5e-05	0.0	0.0	0.0	0.00036	9e-05	0.0	5e-05	0.0
UBA5026 sp910586425	0.00013	0.0	0.0001	0.0	3e-05	2e-05	4e-05	0.0	0.0	0.00014	0.0	3e-05	6e-05	2e-05	0.0	0.0	0.0001	6e-05	0.0	0.0	0.0	4e-05	0.0	2e-05	0.0	2e-05	2e-05	3e-05	0.0	4e-05	2e-05	0.0	0.00013	0.0	0.0	0.0	0.0	2e-05	4e-05	0.0	0.0	0.00015	0.00011	0.0	0.0	0.0	0.0
Pelethosoma merdigallinarum	9e-05	0.0	0.0	3e-05	0.0	0.00055	0.00123	5e-05	0.0	0.00117	0.0	2e-05	0.0009	0.00107	0.00062	0.00395	0.00162	0.00183	0.00347	0.0008	0.00046	0.00066	0.00189	0.00016	0.00018	0.00107	0.00029	0.00064	0.00019	0.00243	0.00055	0.00112	0.00075	0.00014	0.00016	0.00018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Faecisoma merdavium	6e-05	0.0	0.0	0.0	8e-05	0.00011	0.0	0.0	0.0	4e-05	0.0	5e-05	0.00041	0.00018	0.00022	0.00013	0.0002	4e-05	0.0001	8e-05	4e-05	0.00032	2e-05	0.00023	0.00023	0.00049	0.00042	0.0004	0.00022	0.00144	0.00026	0.00022	0.00072	0.00014	7e-05	0.00676	0.0	0.0	1e-05	0.0	0.0	0.0	3e-05	0.0	0.0	1e-05	0.0
UMGS2016 sp018381595	0.00053	0.0001	0.00026	3e-05	0.00029	0.00015	0.00031	0.00027	0.0	4e-05	3e-05	0.00026	0.0003	0.00017	0.00015	0.00047	0.00018	0.00013	0.00015	0.00016	0.00016	5e-05	0.00049	3e-05	0.00017	0.00019	0.00014	2e-05	4e-05	5e-05	0.00013	3e-05	0.00028	0.00032	4e-05	0.0003	0.0	0.00037	0.0038	0.00088	0.0	0.0	0.00321	0.0	0.00062	0.00269	0.0
